Id,date,platform,News content,title,Label
310,2023-05-08 20:58:40,MisbarFC,الشخص الذي يظهر في الفيديو هو فنان فلسطيني ومقدّم برامج سياسية ساخرة يدعى علاء قدوحة ونشر المقطع في حسابه على موقع فيسبوك، بعد حادثة تمزيق غراب لعلم إسرائيل مؤخرًا تفاصيل أوفى تجدونها في تحقيق مسبار httpsmsbrcoabce,الشخص الذي يظهر في الفيديو هو فنان فلسطيني ومقدّم برامج سياسية ساخرة يدعى علاء قدوحة,Real
311,2023-05-09 19:28:44,MisbarFC,وسع الاحتلال الإسرائيلي سطوته في الأراضي الفلسطينية المحتلة من خلال أنظمة التعقب وتطبيقات التجسس التي تنتجها الشركات الأمنية الإسرائيلية، مما زاد من القيود المفروضة على الفلسطينيين، فكيف تحاصر إسرائيل النشطاء الفلسطينيين؟ التفاصيل في مقال مسبار، عبر الرابط httpsmsbrcoylmq,وسع الاحتلال الإسرائيلي سطوته في الأراضي الفلسطينية المحتلة من خلال أنظمة التعقب وتطبيقات التجسس التي تنتجها الشركات الأمنية الإسرائيلية، مما زاد من القيود المفروضة على الفلسطينيين، فكيف,Real
312,2023-05-09 21:13:41,MisbarFC,إيران لم تُعلن عن نيتها قطع التمويل عن حركتي حماس والجهاد الإسلامي كما لم تنشر أي وسيلة إعلام ذات صدقية الخبر إليك تفاصيل التحقق هنا httpsmsbrcorwqal,إيران لم تُعلن عن نيتها قطع التمويل عن حركتي حماس والجهاد الإسلامي,fake
313,2023-05-11 18:59:00,MisbarFC,مقطع الفيديو منشور منذ مايوأيار عام على أنه لهروب إسرائيليين من شاطئ تل أبيب آنذاك، بعد إطلاق المقاومة الفلسطينية عدة صواريخ إليك تفاصيل أكثر عن الفيديو عبر الرابط httpsmsbrcoocadk,مقطع الفيديو منشور منذ مايوأيار عام على أنه لهروب إسرائيليين من شاطئ تل أبيب آنذاك، بعد إطلاق المقاومة الفلسطينية عدة صواريخ,fake
314,2023-05-11 20:11:52,MisbarFC,ركّزت إسرائيل في خطابها على لغة تُشوّه صورة الفلسطينيين أمام الرأي العام العالمي,ركّزت إسرائيل في خطابها على لغة تُشوّه صورة الفلسطينيين أمام الرأي العام العالمي,Real
315,2023-05-12 10:32:18,MisbarFC,الصورة الأولى نشرتها صحيفة الأخبار الكندية اليهودية مرفقة مع مقال في عام أما الصورة الثانية فتعود إلى آثار صواريخ أطلقتها المقـ_ـاومة الفلسطينية من قطاع غزة على تل أبيب في شهر مايو تابع تفاصيل التحقق عبر الرابط التالي httpsmsbrcohum,أما الصورة الثانية فتعود إلى آثار صواريخ أطلقتها المقـ_ـاومة الفلسطينية من قطاع غزة على تل أبيب في شهر مايو,Real
316,2023-05-13 19:10:39,MisbarFC,منذ النكبة سلّحت إسرائيل الكلمة واستعملتها لحجب حقيقة المأساة الفلسطينية لنتعرف في الذكرى الـ للنكبة كيف أصبحت اللغة أداة استعمارية في يد إسرائيل,لنتعرف في الذكرى الـ للنكبة كيف أصبحت اللغة أداة استعمارية في يد إسرائيل,Real
317,2023-05-14 14:45:48,MisbarFC,رغم وجود أدلة دامغة على وقوع النكبة عام ، كان غالبًا ما يتم تجاهلها باعتبارها نتيجة لـهجرة عربية طوعية، كما لو أنّ الفلسطينيين تخلوا عن منازلهم وأراضيهم بإرادتهم الحرة، فكيف وظّفت إسرائيل اللغة الاستعمارية كأداة تضليل لإنكار الحق الفلسطيني؟ تابعوا التفاصيل عبر سلسلة التغريدات التالية httpstwittercommisbarfcstatus,رغم وجود أدلة دامغة على وقوع النكبة عام ، كان غالبًا ما يتم تجاهلها باعتبارها نتيجة لـهجرة عربية طوعية، كما لو أنّ الفلسطينيين تخلوا عن منازلهم وأراضيهم بإرادتهم الحرة، فكيف وظّفت إسرائيل اللغة الاستعمارية كأداة تضليل لإنكار الحق الفلسطيني,fake
318,2023-05-16 15:58:57,MisbarFC,كيف ضللت صحيفة ذا نيويورك تايمز الرأي العام خلال تغطيتها للنكبة الفلسطينية عام ؟ قريبًا على مسبار,كيف ضللت صحيفة ذا نيويورك تايمز الرأي العام خلال تغطيتها للنكبة الفلسطينية عام,Real
319,2023-05-18 07:47:30,MisbarFC,مقطع الفيديو الذي تظهر فيه مذيعة الأخبار يعود إلى سنة وعرضت حينها القناة تقريرًا بعنوان إسرائيل تسقط إلكترونيًّا ويعود المشهد الذي يوثق رفع العلم التونسي في مدارس غزة إلى عام تابعوا تفاصيل التحقق عبر الرابط التالي httpsmsbrcoac,ويعود المشهد الذي يوثق رفع العلم التونسي في مدارس غزة إلى عام,fake
320,2023-05-18 17:41:51,MisbarFC,نشر على حسابه في يوم مايوأيار الجاري، صورة ادّعى أنها لصاروخ فلسطيني سقط على منزل في قطاع خلال العدوان الأخير وقتل عائلة فلسطينية فما حقيقة هذه الصورة؟ إليكم التفاصيل كاملة عبر سلسلة التغريدات التالية httpsbitlyBErLGI,نشر على حسابه في يوم مايوأيار الجاري، صورة ادّعى أنها لصاروخ فلسطيني سقط على منزل في قطاع خلال العدوان الأخير وقتل عائلة فلسطينية,fake
321,2023-05-20 13:23:30,MisbarFC,كيف انحازت صحيفة ذا نيويورك تايمز في مقالاتها الصادرة عام إلى الرواية الإسرائيلية؟ وما الأساليب التي استخدمتها لتضليل الرأي العام حول النكبة الفلسطينية؟,كيف انحازت صحيفة ذا نيويورك تايمز في مقالاتها الصادرة عام إلى الرواية الإسرائيلية,Real
322,2023-05-24 14:24:33,MisbarFC,تصدّر خبر النكبة الفلسطينية عام العناوين الرئيسة للصحف العالمية فكيف غطّى الإعلام الغربي أحداث نكبة فلسطين؟ وهل انحاز لطرف على حساب الآخر؟ تابعوا التفاصيل هنا httpsbitlyGLVd,تصدّر خبر النكبة الفلسطينية عام العناوين الرئيسة للصحف العالمية,fake
323,2023-05-29 11:33:37,MisbarFC,عثر مسبار على الفيديو ملتقط من زاوية أخرى ومنشور يوم إبريل الفائت، تحت عنوان، وقفة في ساحة المسجد الأقصى عقب صلاة الفجر تنديدًا بانتهاكات الاحتلال الإسرائيلي للمزيد من التفاصيل، عبر الرابط httpsmsbrcompqu,عثر مسبار على الفيديو ملتقط من زاوية أخرى ومنشور يوم إبريل الفائت، تحت عنوان، وقفة في ساحة المسجد الأقصى عقب صلاة الفجر تنديدًا بانتهاكات الاحتلال الإسرائيلي,Real
324,2023-05-31 13:11:04,MisbarFC,الصورة مأخوذة من كواليس تصوير فيلم برازيلي يحمل اسم كارانديرو، صدر في عام ويتحدث عن مجزرة بحق السجناء في سجن كارانديرو الكائن في مدينة ساو باولو في لتفاصيل أكثر httpsmsbrcogkbb,الصورة مأخوذة من كواليس تصوير فيلم برازيلي يحمل اسم كارانديرو، صدر في عام ويتحدث عن مجزرة بحق السجناء في سجن كارانديرو الكائن في مدينة ساو باولو في,Real
325,2023-06-03 06:58:47,MisbarFC,عقب قرار التقسيم الصادر عن الأمم المتحدة في نوفمبرتشرين الثاني عام ، وأحداث النكبة الفلسطينية عام ، زعمت إسرائيل أنَّ الفلسطينيين تركوا منازلهم طواعية، استجابة لأوامر القادة العرب الذين نصحوهم بالنزوح من أجل الحفاظ على أرواحهم خارج ساحة المعركة، في محاولات للتنصّل من المسؤولية تجاه الانتهاكات التي مارستها القوّات الإسرائيلية في الحرب، ولتحميل العرب مشكلة اللجوء، فما هي الحقيقة؟ وكيف هُجِّر الفلسطينيون من أرضهم خلال نكبة ؟ تجدون الإجابة في سلسلة التغريدات التالية httpsbitlyWMGlFH,عقب قرار التقسيم الصادر عن الأمم المتحدة في نوفمبرتشرين الثاني عام ، وأحداث النكبة الفلسطينية عام ، زعمت إسرائيل أنَّ الفلسطينيين تركوا منازلهم طواعية، استجابة لأوامر القادة العرب الذين نصحوهم بالنزوح من أجل الحفاظ على أرواحهم خارج ساحة المعركة، في محاولات للتنصّل من المسؤولية تجاه الانتهاكات التي مارستها القوّات الإسرائيلية في الحرب، ولتحميل العرب مشكلة اللجوء، فما هي الحقيقة,fake
326,2023-06-04 08:52:46,MisbarFC,الصورتان لا علاقة لهما بالاشتباكات التي جرت أمس السبت، فواحدة منهما تعود لحرب غزة عام والثانية من تمارين عسكرية إسرائيلية في هنا تفاصيل أكثر httpsmsbrcokqu,الصورتان لا علاقة لهما بالاشتباكات التي جرت أمس السبت، فواحدة منهما تعود لحرب غزة عام والثانية من تمارين عسكرية إسرائيلية في,fake
327,2023-06-04 14:06:13,MisbarFC,الصورة ليست لـ الذي قُتل خلال الاشتباكات مع جنود الاحتلال الإسرائيلي على الحدود المصرية,الصورة ليست لـ الذي قُتل خلال الاشتباكات مع جنود الاحتلال الإسرائيلي على الحدود المصرية,fake
328,2023-06-06 07:59:40,MisbarFC,الفيديو يعود إلى احتفالات فلسطينيين في غزة عقب اتفاقية وقف إطلاق النار، برعاية مصرية، في شهر مايوأيّار عام للمزيد من التفاصيل httpsmsbrcolyn,الفيديو يعود إلى احتفالات فلسطينيين في غزة عقب اتفاقية وقف إطلاق النار، برعاية مصرية، في شهر مايوأيّار عام,Real
329,2023-06-06 10:13:20,MisbarFC,الفيديو مركّب عبر إضافة صوت هتافات تضامنية مع فلسطين، ويعود المقطع الأصلي إلى هتاف الجماهير بالدم بالروح أفريقيا مش حتروح تفاصيل أوفى تجدونها في تحقيق مسبار httpsmsbrcoklwjs,الفيديو مركّب عبر إضافة صوت هتافات تضامنية مع فلسطين، ويعود المقطع الأصلي إلى هتاف الجماهير بالدم بالروح أفريقيا مش حتروح,fake
330,2023-06-07 12:33:13,MisbarFC,عقب إعلان جيش الاحتلال الإسرائيلي مقتل من عناصره وإصابة رابع برصاص جندي مصري على الحدود المصرية، نُشرت العديد من الأخبار المضللة نعرض لكم حقيقتها في سلسلة التغريدات، عبر الرابط httpstwtrinRz,عقب إعلان جيش الاحتلال الإسرائيلي مقتل من عناصره وإصابة رابع برصاص جندي مصري على الحدود المصرية، نُشرت العديد من الأخبار المضللة,fake
331,2023-06-08 10:34:43,MisbarFC,الفيديو يعود إلى يوم ينايركانون الثاني الفائت، وهو لاحتفالات بمناسبة عملية مستوطنة النبي يعقوب نفذها شاب فلسطيني يمكنكم قراءة التحقيق كاملًا لمعرفة كافة التفاصيل، عبر الرابط httpsmsbrcoynpl,الفيديو يعود إلى يوم ينايركانون الثاني الفائت، وهو لاحتفالات بمناسبة عملية مستوطنة النبي يعقوب نفذها شاب فلسطيني,fake
332,2023-06-15 08:28:39,MisbarFC,رغم الصعوبات التي يواجهها المؤرخون الفلسطينيون في الوصول إلى الأرشيفات، بسبب استيلاء إسرائيل على أرشيف فلسطين منذ النكبة وسطوتها بذلك على الذاكرة، استطاع العديد منهم الرجوع لعدد كبير من المذكرات والمصادر التاريخية الشفوية بالإضافة إلى السجلات الاجتماعية والاقتصادية المتاحة لتأريخ ما يمكن حفظه من النكبة في الرابط التالي، تجدون مجموعة من أبرز الكتب التي وثقت أحداث httpsmsbrcoonewr,رغم الصعوبات التي يواجهها المؤرخون الفلسطينيون في الوصول إلى الأرشيفات، بسبب استيلاء إسرائيل على أرشيف فلسطين منذ النكبة وسطوتها بذلك على الذاكرة، استطاع العديد منهم الرجوع لعدد كبير من المذكرات والمصادر التاريخية الشفوية بالإضافة إلى السجلات الاجتماعية والاقتصادية المتاحة لتأريخ ما يمكن حفظه من النكبة,Real
333,2023-06-15 13:25:46,MisbarFC,الفيديو يعود لرفع رياض محرز علم فلسطين في مايوأيار عام ، بعد تتويج فريقه مانشستر سيتي بالدوري الإنجليزي، حينها تعرفوا إلى تفاصيل حقيقة الفيديو في تحقيق مسبار httpsmsbrcocaxp,الفيديو يعود لرفع رياض محرز علم فلسطين في مايوأيار عام ، بعد تتويج فريقه مانشستر سيتي بالدوري الإنجليزي، حينها,Real
334,2023-06-21 06:28:37,MisbarFC,الصورة منشورة منذ عام ، وليست لصناديق رصاص وُضعت في مدخل مخيم جنين في الضفة الغربية، حديثًا إليك التفاصيل في تحقق مسبار httpsmsbrcofqvqo,الصورة منشورة منذ عام ، وليست لصناديق رصاص وُضعت في مدخل مخيم جنين في الضفة الغربية، حديثًا,Real
335,2023-06-25 13:51:49,MisbarFC,عثر على مقطع الفيديو منشورًا في موقع فيسبوك في مايوأيار عام ، بعنوان من أمام قسم بري طرد الدعم السريع من قبل المحتجبين الغاضبين وزملاء الشهيد عزمي المزيد من التفاصيل httpsmsbrcocs,عثر على مقطع الفيديو منشورًا في موقع فيسبوك في مايوأيار عام ، بعنوان من أمام قسم بري طرد الدعم السريع من قبل المحتجبين الغاضبين وزملاء الشهيد عزمي,fake
336,2023-06-29 17:28:31,MisbarFC,مقطع الفيديو نُشر بتاريخ أغسطسآب عام ، على أنّه من حادثة طعن شابين فلسطينيين لشرطي إسرائيلي في مدينة القدس تابع تفاصيل التحقق عبر الرابط التالي httpsmsbrcoqc,مقطع الفيديو نُشر بتاريخ أغسطسآب عام ، على أنّه من حادثة طعن شابين فلسطينيين لشرطي إسرائيلي في مدينة القدس,Real
337,2023-07-04 10:14:04,MisbarFC,الفيديو منشور في سبتمبرأيلول ، وهو مجتزأ من خطاب الناطق باسم كتائب القسام أبو عبيدة، بعد إعادة سلطات الاحتلال الإسرائيلي اعتقال أسرى سجن جلبوع تفاصيل أوفى في تحقيق مسبار، عبر الرابط httpsmsbrcodsnle,الفيديو منشور في سبتمبرأيلول ، وهو مجتزأ من خطاب الناطق باسم كتائب القسام أبو عبيدة، بعد إعادة سلطات الاحتلال الإسرائيلي اعتقال أسرى سجن جلبوع,Real
338,2023-07-10 16:58:37,MisbarFC,لم تنشر صحيفة يديعوت أحرونوت أو أي وسيلة إعلام ذات صدقية التقرير المزعوم ووجد مسبار أن حوار الضابطين الإسرائليين هو نص أدبي للكاتب الفلسطيني أنس حمد الله، نشره على حسابه يوم السابع من يوليو الجاري، وأوضح في التعليقات أن النص من كتابته للمزيد من التفاصيل httpsmsbrcofhmo,ووجد مسبار أن حوار الضابطين الإسرائليين هو نص أدبي للكاتب الفلسطيني أنس حمد الله، نشره على حسابه يوم السابع من يوليو الجاري، وأوضح في التعليقات أن النص من كتابته,fake
339,2023-07-12 10:05:58,MisbarFC,صورة الخبر مفبركة، والخبر الأصلي جاء بعنوان بالصور متحول جنسيًّا يفوز بلقب ملكة جمال هولندا، وتعود أصول ريكي كولي إلى هولندا وجزر مالوكو التابعة لإندونيسيا، ولم يُعثر في أي مصدر موثوق على أية معلومة تشير إلى أنها تنحدر من أصول فلسطينية للمزيد من التفاصيل httpsmsbrcolum,صورة الخبر مفبركة، والخبر الأصلي جاء بعنوان بالصور متحول جنسيًّا يفوز بلقب ملكة جمال هولندا، وتعود أصول ريكي كولي إلى هولندا وجزر مالوكو التابعة لإندونيسيا، ولم يُعثر في أي مصدر موثوق على أية معلومة تشير إلى أنها تنحدر من أصول فلسطينية,fake
340,2023-07-21 15:23:07,MisbarFC,شبكة إم بي سي التلفزيونية السعودية ستعرض مسلسل إسرائيلي وثائقي يدعم رواية الاحتلال، و منصة شاهد تبث أعمالها في إسرائيل تفاصيل أوفى في سلسلة التغريدات، عبر الرابط httpsbitlyYGgln,شبكة إم بي سي التلفزيونية السعودية ستعرض مسلسل إسرائيلي وثائقي يدعم رواية الاحتلال، و منصة شاهد تبث أعمالها في إسرائيل,Real
341,2023-07-22 09:52:15,MisbarFC,الصورة نُشرت في أواخر يوليوتموز عام ، على أنّها تُوثق حفر مقابر لضحايا ما عرف باسم مجزرة مستري في دارفور تفاصيل أوفى حول التحقق تجدونها عبر الرابط httpsmsbrcowcxr,الصورة نُشرت في أواخر يوليوتموز عام ، على أنّها تُوثق حفر مقابر لضحايا ما عرف باسم مجزرة مستري في دارفور,Real
342,2023-07-24 16:28:38,MisbarFC,لم تُعلن الإمارات عن اكتشاف بيضة عمرها ألف عام مؤخرًا، والصور تعود إلى مايوأيّار عام ، لاكتشاف خبراء آثار إسرائيليين بيضة دجاجة عمرها ألف عام في جنوبي تل أبيب في الأراضي الفلسطينية المحتلة للمزيد من التفاصيل httpsmsbrcokzwi,لم تُعلن الإمارات عن اكتشاف بيضة عمرها ألف عام مؤخرًا، والصور تعود إلى مايوأيّار عام ، لاكتشاف خبراء آثار إسرائيليين بيضة دجاجة عمرها ألف عام في جنوبي تل أبيب في الأراضي الفلسطينية المحتلة,Real
343,2023-07-25 14:04:48,MisbarFC,كشف مسبار الأسبوع الفائت عن تناقضات في الروايات بعد المجزرة التي حصلت جراء قصف استهدف سوق شعبي الملجه في مدينة أم درمان بالسودان فمن يقف وراء المجزرة؟ تفاصيل أوفى في مقال مسبار، عبر الرابط httpsmsbrcovoo,كشف مسبار الأسبوع الفائت عن تناقضات في الروايات بعد المجزرة التي حصلت جراء قصف استهدف سوق شعبي الملجه في مدينة أم درمان بالسودان,fake
344,2023-07-27 17:43:17,MisbarFC,في ظل الحديث عن محاولة الولايات المتحدة تمهيد الطريق نحو التطبيع الرسمي بين السعودية وإسرائيل، أجرت السعودية تغييرات على مناهجها تتعلق بالحركة الصهيونية والصراع الإسرائيلي الفلسطيني وإعادة تعريف النظرة العامة لإسرائيل فما هي هذه التغييرات؟ وما الهدف منها؟ إليك التفاصيل في سلسلة التغريدات التالية، عبر الرابط httpsbitlymqh,في ظل الحديث عن محاولة الولايات المتحدة تمهيد الطريق نحو التطبيع الرسمي بين السعودية وإسرائيل، أجرت السعودية تغييرات على مناهجها تتعلق بالحركة الصهيونية والصراع الإسرائيلي الفلسطيني وإعادة تعريف النظرة العامة لإسرائيل,fake
345,2023-08-02 08:31:27,MisbarFC,الفيديو منشور للمرة الأولى بتاريخ يوليوتموز الفائت، على أنه لاشتباكات ومظاهرات في مدينة خان يونس بقطاع غزة تفاصيل أوفى تجدونها في تحقيق مسبار، عبر الرابط httpsmsbrcomwcme,الفيديو منشور للمرة الأولى بتاريخ يوليوتموز الفائت، على أنه لاشتباكات ومظاهرات في مدينة خان يونس بقطاع غزة,fake
346,2023-08-03 09:01:55,MisbarFC,الفيديو منشور في يوليوتموز الفائت، ويعود لفرار متظاهرين من قوات حماس في مدينة خان يونس في غزة ولم يعثر مسبار على أنباء حديثة تفيد بوقوع مظاهرات في دمشق تابعوا باقي التفاصيل عبر الرابط التالي httpsmsbrcoivug,الفيديو منشور في يوليوتموز الفائت، ويعود لفرار متظاهرين من قوات حماس في مدينة خان يونس في غزة,fake
347,2023-08-03 17:58:14,MisbarFC,الصورة الأصلية تعود إلى عام ، وكانت من وقفة تضامنية مع الشعب الفلسطيني أمام البرلمان المغربي في الرباط، وذلك بعد الاعتداءات الإسرائيلية على مدينة القدس والضفة الغربية وقطاع غزة، حينها إليك التفاصيل كاملة عبر الرابط httpsmsbrcoejrg,الصورة الأصلية تعود إلى عام ، وكانت من وقفة تضامنية مع الشعب الفلسطيني أمام البرلمان المغربي في الرباط، وذلك بعد الاعتداءات الإسرائيلية على مدينة القدس والضفة الغربية وقطاع غزة، حينها,Real
348,2023-08-13 18:55:58,MisbarFC,بعد الانتفاضة الفلسطينية الثانية، والحرب على لبنان، والاعتداءات المستمرة على المسجد الأقصى وقطاع غزة، جاءت هاسبارا في محاولة لتصحيح التدهور في صورة إسرائيل أمام العالم فكيف تسعى هاسبارا لتحقيق أهدافها؟ شاهد تحليل مسبار المعمّق لحساب إيدي كوهين عبر الرابط التالي httpsbitlysyJmO,بعد الانتفاضة الفلسطينية الثانية، والحرب على لبنان، والاعتداءات المستمرة على المسجد الأقصى وقطاع غزة، جاءت هاسبارا في محاولة لتصحيح التدهور في صورة إسرائيل أمام العالم,fake
349,2023-08-22 17:28:43,MisbarFC,تقول الباحثة الإسرائيلية رحيلا مزراحي إنّ إسرائيل سعت إلى استملاك عناصر مهمة أصلها من التراث الفلسطيني تحقيقًا لمصالحها انتظروا الحلقة كاملة قريبًا,تقول الباحثة الإسرائيلية رحيلا مزراحي إنّ إسرائيل سعت إلى استملاك عناصر مهمة أصلها من التراث الفلسطيني تحقيقًا لمصالحها,fake
350,2023-08-24 16:58:43,MisbarFC,كيف سعت إسرائيل إلى استلاب المطبخ الفلسطيني والأزياء والأماكن الفلسطينية؟ وهل كانت سرقة الإسرائيليين ممتلكات الفلسطينيين عام ظاهرة فردية؟ شاهدوا الحلقة كاملة في قناتنا على يوتيوب httpsbitlyssOTqj,كيف سعت إسرائيل إلى استلاب المطبخ الفلسطيني والأزياء والأماكن الفلسطينية,fake
351,2023-08-26 16:39:06,MisbarFC,استخدمت الثوب الفلسطيني المطرّز لمضيفات شركة طيران إسرائيل المعروفة بـ إلعال، كزيّ رسمي ونسبته للإسرائيليين شاهدوا الحلقة كاملة في قناتنا على يوتيوب httpsbitlyqPC,استخدمت الثوب الفلسطيني المطرّز لمضيفات شركة طيران إسرائيل المعروفة بـ إلعال، كزيّ رسمي ونسبته للإسرائيليين,Real
352,2023-08-28 16:58:43,MisbarFC,وثّق تقرير لمنظمتين إسرائيليتين سياسة إسرائيل المتبعة تجاه المواقع الأثرية الفلسطينية والأضرار التي لحقت بحقوق الفلسطينيين شاهدوا الحلقة كاملة في قناتنا على يوتيوب httpsbitlyssOTqj,وثّق تقرير لمنظمتين إسرائيليتين سياسة إسرائيل المتبعة تجاه المواقع الأثرية الفلسطينية والأضرار التي لحقت بحقوق الفلسطينيين,Real
353,2023-08-29 08:35:21,MisbarFC,أوقف عبد الحميد دبيبة نجلاء المنقوش عن العمل احتياطًا، عقب اللقاء الذي جمعها مع وزير الخارجية الإسرائيلي في روما، وأكّدت وزارة الخارجية الليبية في بيان لها، التزامها الكامل بالثوابت الوطنية تجاه قضايا الأمتين العربية والإسلامية وفي مقدمتها القضية الفلسطينية للمزيد من التفاصيل httpsmsbrcoqs,أوقف عبد الحميد دبيبة نجلاء المنقوش عن العمل احتياطًا، عقب اللقاء الذي جمعها مع وزير الخارجية الإسرائيلي في روما، وأكّدت وزارة الخارجية الليبية في بيان لها، التزامها الكامل بالثوابت الوطنية تجاه قضايا الأمتين العربية والإسلامية وفي مقدمتها القضية الفلسطينية,fake
354,2023-09-01 12:57:59,MisbarFC,مقطع الفيديو قديم، ويعود إلى تفجير عبوة محلية الصُنع، استهدفت جنود الاحتلال الإسرائيلي في مدينة نابلس، فجر يوم الخميس مارس الفائت تفاصيل أكثر httpsmsbrcolyfml,مقطع الفيديو قديم، ويعود إلى تفجير عبوة محلية الصُنع، استهدفت جنود الاحتلال الإسرائيلي في مدينة نابلس، فجر يوم الخميس مارس الفائت,Real
355,2023-09-05 13:32:03,MisbarFC,تُشير إحصائيات للحكومة الجزائرية عام ، إلى أن أكثر من ألف لاجئ يقطنون في مخيمات اللاجئين الصحراويين قرب مدينة تندوف، الواقعة جنوب غربي الجزائر فكيف تأسست مخيمات اللاجئين الصحراويين في تندوف؟ تجدون هذه التفاصيل وغيرها في الرابط التالي httpsmsbrconwl,تُشير إحصائيات للحكومة الجزائرية عام ، إلى أن أكثر من ألف لاجئ يقطنون في مخيمات اللاجئين الصحراويين قرب مدينة تندوف، الواقعة جنوب غربي الجزائر,fake
356,2023-09-28 17:28:44,MisbarFC,لم يرِد اسم سلاف فواخرجي ضمن قوائم أجمل عشر نساء في العالم وجاءت عارضة الأزياء الأميركية من أصل فلسطيني، بيلا حديد، في المرتبة الثامنة كأجمل امرأة في العالم ضمن تصنيف موقع Style Craze للمزيد من التفاصيل httpsmsbrcohii,وجاءت عارضة الأزياء الأميركية من أصل فلسطيني، بيلا حديد، في المرتبة الثامنة كأجمل امرأة في العالم ضمن تصنيف موقع Style Craze,Real
357,2023-09-30 11:30:21,MisbarFC,الفيديو يُظهر مقبرة يهودية قديمة في فلسطين وليس مقبرة ملكية في اليمن المزيد من التفاصيل httpsmsbrcoxeils,الفيديو يُظهر مقبرة يهودية قديمة في فلسطين وليس مقبرة ملكية في اليمن,Real
358,2024-05-09 13:11:12,tibianps,غير صحيح الإشاعة الجيش المصري يقتل شاباً على الحدود المصرية جنوب رفح بعد اجتيازه للسلك الشائك هربا من القصف الإسرائيلي الحقيقة هذه الحادثة قديمة وتعود للعام وليست جديدة، والشاب المقتول هو إسحق حسان من حي الزيتون بمدينة غزة، وهو يعاني من اضطرابات عقلية، وقتله الجيش المصري بعد اجتيازه للحدود,الحقيقة هذه الحادثة قديمة وتعود للعام وليست جديدة، والشاب المقتول هو إسحق حسان من حي الزيتون بمدينة غزة، وهو يعاني من اضطرابات عقلية، وقتله الجيش المصري بعد اجتيازه للحدود,fake
359,2024-05-13 11:23:27,tibianps,غير صحيح الإشاعة تداول مواطنون خبراً عبر مجموعات واتس أب مفاده أن رئيس الحكومة محمد مصطفى سيقدم استقالته لرئيس السلطة الفلسطينية محمود عباس إثر تدهور الأوضاع المالية والسياسية والاقتصادية والاجتماعية الصعبة واستفحال الأزمة المالية وصرف الرواتب متأخرة وبنسبة الحقيقة مركز الاتصال الحكومي نفى بشكل قاطع مثل هذه الأخبار، وأكد استمرار مصطفى في منصبه وممارسته لكافة صلاحياته وأدواره، ودعا لعدم الانسياق خلف الإشاعات والأخبار الكاذبة,تداول مواطنون خبراً عبر مجموعات واتس أب مفاده أن رئيس الحكومة محمد مصطفى سيقدم استقالته لرئيس السلطة الفلسطينية محمود عباس إثر تدهور الأوضاع المالية والسياسية والاقتصادية والاجتماعية الصعبة واستفحال الأزمة المالية وصرف الرواتب متأخرة وبنسبة,fake
360,2024-05-13 16:27:06,tibianps,تصحيح لخبر الخبر أردوغان خلال مؤتمر مع رئيس وزراء اليونان أكثر من ألف عضو من حماس يتلقون العلاج في تركيا الحقيقة أسماء المصابين يجري فلترتها من قبل الاحتلال ومصر حين السفر عبر معبر رفح ولا يتم سفر الشباب على وجه الخصوص وحسب مصدر لمنصة تبيان فإن نحو جريحا كانوا يسافرون يوميا ويتوزعوا على الدول التالية مصر وقطر والامارات وتركيا ووفق المصدر فإن مجمل ما وصل تركيا جريح؛ بينهم مريض سرطان؛ و جريح؛ ٪؜ منهم أطفال و ٪؜ منهم نساء؛ واستشهد منهم حتى اللحظة منصة تبيان منصة مختصة بتتبع المعلومات وتدقيقها وتبيان مدى مصداقيتها httpstmetibianps,أسماء المصابين يجري فلترتها من قبل الاحتلال ومصر حين السفر عبر معبر رفح ولا يتم سفر الشباب على وجه الخصوص,Real
361,2024-05-14 17:55:57,tibianps,غير صحيح الإشاعة عناصر تابعة لـkتائب الـqـسام شمال غزة، يخرجون في عرض عسkكري بعد أشهر من إعلان الاحتلال عن تدمير قدرات المqقاومة خلال العدوان الحقيقة الصورة قديمة وتعود لشهر ديسمبر خلال عرض عسكري لـkتائب الـqـسام في ذكرى انطلاقة حركة حـmـاس وسط غزة,الإشاعة عناصر تابعة لـkتائب الـqـسام شمال غزة، يخرجون في عرض عسkكري بعد أشهر من إعلان الاحتلال عن تدمير قدرات المqقاومة خلال العدوان,fake
362,2024-05-18 12:14:46,tibianps,غير صحيح الإشاعة الاحتلال يغتال رئيس المكتب السياسي للجماعة الإسلامية في لبنان ابو علي ياسين بقصف سيارة قرب الحدود السورية اللبنانية الحقيقة الشخصية التي جرى اغتيالها هي القيادي بحركة حمmاس في لبنان، شرحبيل السيد، وذلك بقصف طيران الاحتلال لسيارته على الطريق بين راشيا والمصنع قرب الحدود السورية اللبنانية,الشخصية التي جرى اغتيالها هي القيادي بحركة حمmاس في لبنان، شرحبيل السيد، وذلك بقصف طيران الاحتلال لسيارته على الطريق بين راشيا والمصنع قرب الحدود السورية اللبنانية,Real
